Series Name	Country Name	Country Code	1990 [YR1990]	2000 [YR2000]	2008 [YR2008]	2009 [YR2009]	2010 [YR2010]	2011 [YR2011]	2012 [YR2012]	2013 [YR2013]	2014 [YR2014]	2015 [YR2015]	2016 [YR2016]	2017 [YR2017]
"Labor force with basic education, male (% of male working-age population with basic education)"	"Congo, Rep."	COG	..	..	..	..	..	..	..	..	..	..	..	..
"Labor force with basic education, male (% of male working-age population with basic education)"	Cote d'Ivoire	CIV	..	..	..	..	..	..	65.41999817	65.58000183	..	..	51.81000137	..
"Labor force with basic education, male (% of male working-age population with basic education)"	Djibouti	DJI	..	..	..	..	..	..	..	..	..	..	..	..
"Labor force with basic education, male (% of male working-age population with basic education)"	"Egypt, Arab Rep."	EGY	..	..	24.96999931	27	..	26.75	27.21999931	27.53000069	27.79999924	29.45000076	26.68000031	..
"Labor force with basic education, male (% of male working-age population with basic education)"	El Salvador	SLV	..	..	..	..	59.77000046	60.29000092	60.86000061	60.38000107	59.86000061	58.84999847	59.34999847	..
"Labor force with basic education, male (% of male working-age population with basic education)"	Eritrea	ERI	..	..	..	..	..	..	..	..	..	..	..	..
"Labor force with basic education, male (% of male working-age population with basic education)"	Ethiopia	ETH	..	..	..	68.70999908	68.36000061	66.41000366	69.05999756	..	..	..	..	..
"Labor force with basic education, male (% of male working-age population with basic education)"	"Gambia, The"	GMB	..	..	..	..	..	..	49.25999832	..	..	..	..	..
"Labor force with basic education, male (% of male working-age population with basic education)"	Georgia	GEO	..	..	..	..	..	..	..	..	..	..	..	..
"Labor force with basic education, male (% of male working-age population with basic education)"	Ghana	GHA	..	..	..	..	..	..	..	75.76999664	..	70.12999725	..	..
"Labor force with basic education, male (% of male working-age population with basic education)"	Guinea	GIN	..	..	..	..	..	..	..	..	..	..	..	..
"Labor force with basic education, male (% of male working-age population with basic education)"	Guinea-Bissau	GNB	..	..	..	..	..	..	..	..	..	..	..	..
"Labor force with basic education, male (% of male working-age population with basic education)"	Haiti	HTI	..	..	..	..	..	..	..	..	..	..	..	..
"Labor force with basic education, male (% of male working-age population with basic education)"	Honduras	HND	..	..	57.43999863	58.38999939	59.34999847	57.20000076	55.99000168	60.18000031	62.04000092	60.58000183	61.04000092	..
"Labor force with basic education, male (% of male working-age population with basic education)"	India	IND	..	55.84999847	..	..	54.31999969	..	51.56999969	..	..	..	..	..
"Labor force with basic education, male (% of male working-age population with basic education)"	Indonesia	IDN	..	65.44000244	64.19000244	64.29000092	63.5	63.52000046	63.34000015	62.43999863	62	61.70999908	61.11000061	62.36000061
"Labor force with basic education, male (% of male working-age population with basic education)"	Kenya	KEN	..	..	..	..	..	..	..	..	..	..	..	..
"Labor force with basic education, male (% of male working-age population with basic education)"	Kiribati	KIR	..	..	..	..	..	..	..	..	..	..	..	..
"Labor force with basic education, male (% of male working-age population with basic education)"	"Korea, Dem. People’s Rep."	PRK	..	..	..	..	..	..	..	..	..	..	..	..
"Labor force with basic education, male (% of male working-age population with basic education)"	Kosovo	XKX	..	..	..	..	..	..	..	..	18.59000015	15.63000011	25.22999954	..
"Labor force with basic education, male (% of male working-age population with basic education)"	Kyrgyz Republic	KGZ	..	..	..	..	..	31.12999916	30.47999954	30.62999916	..	..	..	..
"Labor force with basic education, male (% of male working-age population with basic education)"	Lao PDR	LAO	..	..	..	..	93.51999664	..	..	..	..	..	..	..
"Labor force with basic education, male (% of male working-age population with basic education)"	Lesotho	LSO	..	..	..	..	..	..	..	..	..	..	..	..
"Labor force with basic education, male (% of male working-age population with basic education)"	Liberia	LBR	..	..	..	..	50.43000031	..	..	..	..	..	..	..
"Labor force with basic education, male (% of male working-age population with basic education)"	Madagascar	MDG	..	..	..	..	..	..	94.76999664	..	..	92.61000061	..	..
"Labor force with basic education, male (% of male working-age population with basic education)"	Malawi	MWI	..	..	..	..	..	..	..	74.5	..	..	..	..
"Labor force with basic education, male (% of male working-age population with basic education)"	Mali	MLI	..	..	..	..	..	..	..	..	46.52000046	45.77999878	..	..
"Labor force with basic education, male (% of male working-age population with basic education)"	Mauritania	MRT	..	..	..	..	..	..	37.15999985	..	..	..	..	..
"Labor force with basic education, male (% of male working-age population with basic education)"	"Micronesia, Fed. Sts."	FSM	..	..	..	..	..	..	..	..	..	..	..	..
"Labor force with basic education, male (% of male working-age population with basic education)"	Moldova	MDA	..	..	..	..	32.52000046	32.97000122	31.14999962	33.33000183	33.52000046	37.61999893	36.06000137	..
"Labor force with basic education, male (% of male working-age population with basic education)"	Mongolia	MNG	..	..	54.56999969	53.88999939	54.36000061	53.25	58.15000153	52.88999939	49.88999939	49.25	48.84000015	..
"Labor force with basic education, male (% of male working-age population with basic education)"	Morocco	MAR	..	..	..	..	..	55.00999832	54.36000061	..	..	..	..	..
"Labor force with basic education, male (% of male working-age population with basic education)"	Mozambique	MOZ	..	..	..	..	..	..	72.48999786	..	..	70.33000183	..	..
"Labor force with basic education, male (% of male working-age population with basic education)"	Myanmar	MMR	..	..	..	..	..	..	..	..	..	65.91999817	..	..
"Labor force with basic education, male (% of male working-age population with basic education)"	Nepal	NPL	..	..	86.16999817	..	..	..	..	..	..	..	..	..
"Labor force with basic education, male (% of male working-age population with basic education)"	Nicaragua	NIC	..	..	..	..	..	..	76.36000061	..	62.59999847	..	..	..
"Labor force with basic education, male (% of male working-age population with basic education)"	Niger	NER	..	..	..	..	..	74.02999878	..	..	..	..	..	..
"Labor force with basic education, male (% of male working-age population with basic education)"	Nigeria	NGA	..	..	..	..	..	..	..	..	..	..	..	..
"Labor force with basic education, male (% of male working-age population with basic education)"	Pakistan	PAK	..	..	51.45999908	52.27000046	53.31999969	52.77000046	..	52.88000107	52.02000046	51.97000122	..	..
"Labor force with basic education, male (% of male working-age population with basic education)"	Papua New Guinea	PNG	..	..	..	..	45.58000183	..	..	..	..	..	..	..
"Labor force with basic education, male (% of male working-age population with basic education)"	Philippines	PHL	..	..	..	63.88000107	63.88000107	64.69000244	64.48000336	..	64.69999695	63.47000122	63.11000061	..
"Labor force with basic education, male (% of male working-age population with basic education)"	Rwanda	RWA	..	..	..	..	..	..	..	..	75.20999908	..	..	..
"Labor force with basic education, male (% of male working-age population with basic education)"	Sao Tome and Principe	STP	..	..	..	..	..	..	..	..	..	..	..	..
"Labor force with basic education, male (% of male working-age population with basic education)"	Senegal	SEN	..	..	..	..	..	49.52000046	..	..	..	42.29999924	..	..
"Labor force with basic education, male (% of male working-age population with basic education)"	Sierra Leone	SLE	..	..	..	..	..	..	..	..	47.93999863	..	..	..
"Labor force with basic education, male (% of male working-age population with basic education)"	Solomon Islands	SLB	..	..	..	..	..	..	..	..	..	..	..	..
"Labor force with basic education, male (% of male working-age population with basic education)"	Somalia	SOM	..	..	..	..	..	..	..	..	..	..	..	..
"Labor force with basic education, male (% of male working-age population with basic education)"	South Sudan	SSD	..	..	..	..	..	..	..	..	..	..	..	..
"Labor force with basic education, male (% of male working-age population with basic education)"	Sri Lanka	LKA	..	..	..	..	..	53.70999908	53.18999863	54.79000092	54.86000061	..	..	..
"Labor force with basic education, male (% of male working-age population with basic education)"	Sudan	SDN	..	..	..	..	..	..	..	..	..	..	..	..
"Labor force with basic education, male (% of male working-age population with basic education)"	Swaziland	SWZ	..	..	..	..	..	..	..	..	..	..	..	..
"Labor force with basic education, male (% of male working-age population with basic education)"	Syrian Arab Republic	SYR	..	..	..	..	..	..	..	..	..	..	..	..
"Labor force with basic education, male (% of male working-age population with basic education)"	Tajikistan	TJK	..	..	..	27.64999962	..	..	..	..	..	..	..	..
"Labor force with basic education, male (% of male working-age population with basic education)"	Tanzania	TZA	..	..	..	..	..	82.20999908	..	79.01000214	68	..	..	..
"Labor force with basic education, male (% of male working-age population with basic education)"	Timor-Leste	TLS	..	..	..	..	32.13000107	..	..	27.51000023	..	..	..	..
"Labor force with basic education, male (% of male working-age population with basic education)"	Togo	TGO	..	..	..	..	..	74.44000244	..	..	..	..	..	..
"Labor force with basic education, male (% of male working-age population with basic education)"	Tunisia	TUN	..	..	55.59000015	55.47000122	54.38999939	53.84999847	53.84000015	52.63999939	..	..	..	..
"Labor force with basic education, male (% of male working-age population with basic education)"	Uganda	UGA	..	..	..	..	..	..	67.16999817	84.79000092	..	..	..	..
"Labor force with basic education, male (% of male working-age population with basic education)"	Ukraine	UKR	..	..	..	..	..	..	..	..	21.18000031	20.57999992	19.87000084	..
"Labor force with basic education, male (% of male working-age population with basic education)"	Uzbekistan	UZB	..	..	..	..	..	..	..	..	..	..	..	..
"Labor force with basic education, male (% of male working-age population with basic education)"	Vanuatu	VUT	..	..	..	..	..	..	..	..	..	..	..	..
"Labor force with basic education, male (% of male working-age population with basic education)"	Vietnam	VNM	..	..	..	..	78.72000122	79.30000305	78.41000366	79.56999969	79.69000244	79.91000366	78.94000244	..
"Labor force with basic education, male (% of male working-age population with basic education)"	West Bank and Gaza	PSE	..	..	..	..	..	43.15999985	43.20000076	42.61000061	..	..	..	..
"Labor force with basic education, male (% of male working-age population with basic education)"	"Yemen, Rep."	YEM	..	..	..	..	29.29000092	..	..	..	37.27000046	..	..	..
"Labor force with basic education, male (% of male working-age population with basic education)"	Zambia	ZMB	..	..	..	..	..	..	..	..	..	..	..	..
"Labor force with basic education, male (% of male working-age population with basic education)"	Zimbabwe	ZWE	..	..	..	..	..	82.23000336	..	..	..	..	..	..
